2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T07:31:00Z;98.9;98.9;98.9;98.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T07:51:00Z;98.45;98.45;98.45;98.45;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T08:44:00Z;98.45;98.45;98.45;98.45;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T09:16:00Z;98.45;98.45;98.45;98.45;3000;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T10:21:00Z;98.48;98.48;98.48;98.48;7;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T12:55:00Z;98.301;98.301;98.301;98.301;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T12:57:00Z;98.3;98.3;98.3;98.3;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T12:58:00Z;98.301;98.301;98.301;98.301;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T13:00:00Z;98.301;98.301;98.301;98.301;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T13:04:00Z;98.3;98.3;98.3;98.3;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T13:40:00Z;98.3;98.3;98.3;98.3;10;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T14:24:00Z;98.429;98.429;98.429;98.429;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T14:32:00Z;98.252;98.251;98.252;98.251;10;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T15:19:00Z;98.429;98.429;98.429;98.429;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T15:22:00Z;98.43;98.43;98.43;98.43;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T15:23:00Z;98.429;98.43;98.43;98.429;6;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T15:24:00Z;98.429;98.429;98.43;98.429;26;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-05-26T15:27:00Z;98.429;98.429;98.429;98.429;1;
