2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T07:02:00Z;97;97;97;97;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T07:23:00Z;97.181;97.18;97.181;97.18;4;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T07:39:00Z;97.359;97.359;97.359;97.359;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T07:49:00Z;97.359;97.359;97.359;97.359;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T08:00:00Z;97.181;97.181;97.181;97.181;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T09:27:00Z;97.358;97.358;97.358;97.358;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T10:00:00Z;97.181;97.18;97.181;97.18;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T10:05:00Z;97.359;97.359;97.359;97.359;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T10:36:00Z;97.36;97.36;97.36;97.36;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T12:18:00Z;97.183;97.18;97.183;97.18;30;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T13:35:00Z;97.18;97.18;97.18;97.18;6;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T14:03:00Z;97.359;97.359;97.359;97.359;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T14:26:00Z;97.18;97.18;97.18;97.18;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T15:00:00Z;97.179;97.179;97.179;97.179;18;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2021-04-26T15:26:00Z;97.358;97.358;97.358;97.358;2;
