2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T06:12:00Z;96.924;96.924;96.924;96.924;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T06:38:00Z;96.924;96.924;96.924;96.924;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T07:02:00Z;96.881;96.881;96.881;96.881;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T07:16:00Z;96.927;96.927;96.927;96.927;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T07:48:00Z;96.926;96.927;96.927;96.926;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T07:58:00Z;96.927;96.927;96.927;96.927;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T08:04:00Z;96.9;96.9;96.9;96.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T08:14:00Z;96.9;96.9;96.9;96.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T08:19:00Z;96.881;96.881;96.881;96.881;1000;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T08:41:00Z;96.813;96.811;96.813;96.811;68;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T09:00:00Z;96.88;96.88;96.88;96.88;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T11:16:00Z;96.9;96.9;96.9;96.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T11:41:00Z;96.9;96.9;96.9;96.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T12:02:00Z;96.9;96.9;96.9;96.9;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T12:24:00Z;96.881;96.812;96.881;96.812;17;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T12:32:00Z;96.813;96.812;96.813;96.812;45;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T12:43:00Z;96.895;96.895;96.895;96.895;4;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T13:00:00Z;96.812;96.812;96.812;96.812;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T14:19:00Z;96.813;96.811;96.813;96.811;40;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T14:24:00Z;96.893;96.893;96.893;96.893;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T14:33:00Z;96.893;96.893;96.893;96.893;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T14:41:00Z;96.893;96.893;96.893;96.893;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T15:12:00Z;96.893;96.893;96.893;96.893;20;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T15:15:00Z;96.893;96.893;96.893;96.893;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T15:20:00Z;96.893;96.893;96.893;96.893;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T16:11:00Z;96.893;96.893;96.893;96.893;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T16:21:00Z;96.893;96.893;96.893;96.893;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T17:26:00Z;96.893;96.893;96.893;96.893;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T17:43:00Z;96.893;96.894;96.894;96.893;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2025-04-18T18:57:00Z;96.893;96.893;96.893;96.893;1;
