2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:08:00Z;98.201;98.2;98.201;98.2;8;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:14:00Z;98.002;98.002;98.002;98.002;7;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:45:00Z;98.226;98.004;98.23;98.004;6;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:54:00Z;98.22;98.22;98.22;98.22;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:55:00Z;98.222;98.222;98.222;98.222;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T07:56:00Z;98.249;98.253;98.253;98.249;155;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T08:25:00Z;98.252;98.252;98.252;98.252;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T08:34:00Z;98.253;98.254;98.254;98.253;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T08:43:00Z;98.253;98.254;98.254;98.253;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T09:45:00Z;98.25;98.25;98.25;98.25;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T09:51:00Z;98.013;98.013;98.013;98.013;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T10:10:00Z;98.188;98.188;98.188;98.188;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T10:47:00Z;98.017;98.017;98.017;98.017;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T11:49:00Z;98.019;98.019;98.019;98.019;9;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T12:10:00Z;98.018;98;98.018;98;49;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T12:18:00Z;98.186;98.186;98.186;98.186;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T12:36:00Z;98.001;98.001;98.001;98.001;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T13:20:00Z;98.185;98.185;98.185;98.185;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T14:09:00Z;98.001;98.001;98.001;98.001;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T14:39:00Z;98.102;98.102;98.102;98.102;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T14:50:00Z;98.102;98.102;98.102;98.102;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T15:13:00Z;98.139;98.139;98.139;98.139;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T15:16:00Z;98.002;98.002;98.002;98.002;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2023-09-14T19:47:00Z;97.994;97.994;97.994;97.994;1;
