2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:00:00Z;99.398;99.398;99.398;99.398;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:07:00Z;99.377;99.377;99.377;99.377;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:08:00Z;99.377;99.379;99.379;99.377;171;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:10:00Z;99.378;99.378;99.378;99.378;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:27:00Z;99.377;99.45;99.45;99.377;208;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:31:00Z;99.395;99.377;99.395;99.377;188;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T07:52:00Z;99.25;99.25;99.25;99.25;500;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T08:41:00Z;99.25;99.25;99.25;99.25;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T08:45:00Z;99.25;99.25;99.25;99.25;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T09:14:00Z;99.25;99.25;99.25;99.25;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T09:16:00Z;99.25;99.25;99.25;99.25;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T09:25:00Z;99.25;99.25;99.25;99.25;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T09:50:00Z;99.25;99.25;99.25;99.25;38;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T09:55:00Z;99.25;99.25;99.25;99.25;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T10:25:00Z;99.22;99.22;99.22;99.22;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T10:42:00Z;99.22;99.22;99.22;99.22;10;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T10:44:00Z;99.22;99.22;99.22;99.22;150;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-01-18T11:13:00Z;99.22;99.22;99.22;99.22;1;
