2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T07:08:00Z;99.398;99.398;99.398;99.398;4;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T07:45:00Z;99.251;99.224;99.251;99.224;70;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T07:50:00Z;99.233;99.233;99.233;99.233;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:11:00Z;99.363;99.363;99.363;99.363;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:26:00Z;99.231;99.231;99.231;99.231;9;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:35:00Z;99.232;99.224;99.232;99.224;6;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:36:00Z;99.223;99.223;99.223;99.223;19;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:41:00Z;99.223;99.223;99.223;99.223;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T08:52:00Z;99.223;99.223;99.223;99.223;4;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T09:09:00Z;99.223;99.223;99.223;99.223;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T09:16:00Z;99.35;99.35;99.35;99.35;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T10:17:00Z;99.329;99.393;99.393;99.329;25;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T10:26:00Z;99.388;99.388;99.388;99.388;5;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T10:55:00Z;99.243;99.243;99.243;99.243;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T11:00:00Z;99.382;99.382;99.382;99.382;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T11:20:00Z;99.378;99.378;99.378;99.378;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T11:38:00Z;99.388;99.388;99.388;99.388;2;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T11:40:00Z;99.238;99.201;99.238;99.201;60;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T13:55:00Z;99.359;99.359;99.359;99.359;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T14:27:00Z;99.356;99.356;99.356;99.356;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T19:36:00Z;99.363;99.436;99.436;99.363;12;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2024-02-06T20:30:00Z;99.39;99.39;99.39;99.39;1;
