2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T07:01:00Z;96.5;96.5;96.5;96.5;7;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T07:40:00Z;96.23;96.23;96.23;96.23;6000;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T08:18:00Z;96.299;96.299;96.299;96.299;11;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T08:19:00Z;96.298;96.298;96.298;96.298;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T10:17:00Z;96.296;96.296;96.296;96.296;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T11:06:00Z;96.289;96.289;96.289;96.289;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T12:00:00Z;96.289;96.289;96.289;96.289;6;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T12:20:00Z;96.289;96.289;96.289;96.289;40;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T12:33:00Z;96.28;96.23;96.28;96.23;25068;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T12:50:00Z;96.23;96.23;96.23;96.23;20671;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T13:08:00Z;96.275;96.275;96.275;96.275;3;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T14:42:00Z;96.289;96.289;96.289;96.289;1;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T15:03:00Z;96.298;96.298;96.298;96.298;4;
2a0dcd79-e6ea-4b53-9788-a35c8592f9c7;2020-11-13T15:11:00Z;96.298;96.298;96.298;96.298;4;
